LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
LA;CADDO;1005-00-073-9421;RIFLE,5.56 MILLIMETER;1;Each;499;2006-10-05
